Number of Dyck words is 2674440
Processing Dyck words, elapsed time = 7291ms 
Dyck words use ~ 149.525685 MB
Using 190 / 192 threads
Thread 17 has load 25374576
Thread 18 has load 25374576
Thread 19 has load 25374576
Thread 20 has load 25374576
Thread 21 has load 25374576
Thread 22 has load 25374576
Thread 23 has load 25374576
Thread 24 has load 25374576
Thread 25 has load 25374576
Thread 26 has load 25374576
Thread 27 has load 25374576
Thread 28 has load 25374576
Thread 29 has load 25374576
Thread 30 has load 25374576
Thread 31 has load 25374576
Thread 32 has load 25374576
Thread 33 has load 25374576
Thread 34 has load 25374576
Thread 35 has load 25374576
Thread 36 has load 25374576
Thread 37 has load 25374576
Thread 38 has load 25374576
Thread 39 has load 25374576
Thread 40 has load 25374576
Thread 41 has load 25374576
Thread 42 has load 25374576
Thread 43 has load 25374576
Thread 44 has load 25374576
Thread 45 has load 25374576
Thread 46 has load 25374576
Thread 47 has load 25374576
Thread 48 has load 25374576
Thread 49 has load 25374576
Thread 50 has load 25374576
Thread 51 has load 25374576
Thread 52 has load 25374576
Thread 53 has load 25374576
Thread 54 has load 25374576
Thread 55 has load 25374576
Thread 56 has load 25374576
Thread 57 has load 25374576
Thread 58 has load 25374576
Thread 59 has load 25374576
Thread 60 has load 25374576
Thread 61 has load 25374576
Thread 62 has load 25374576
Thread 63 has load 25374576
Thread 64 has load 25374576
Thread 65 has load 25374576
Thread 66 has load 25374576
Thread 67 has load 25374576
Thread 68 has load 25374576
Thread 69 has load 25374576
Thread 70 has load 25374576
Thread 71 has load 25374576
Thread 72 has load 25374576
Thread 73 has load 25374576
Thread 74 has load 25374576
Thread 75 has load 25374576
Thread 76 has load 25374576
Thread 77 has load 25374576
Thread 78 has load 25374576
Thread 79 has load 25374576
Thread 80 has load 25374576
Thread 81 has load 25374576
Thread 82 has load 25374576
Thread 83 has load 25374576
Thread 84 has load 25374576
Thread 85 has load 25374576
Thread 86 has load 25374576
Thread 87 has load 25374576
Thread 88 has load 25374576
Thread 89 has load 25374576
Thread 90 has load 25374576
Thread 91 has load 25374576
Thread 92 has load 25374576
Thread 93 has load 25374576
Thread 94 has load 25374576
Thread 95 has load 25374576
Thread 96 has load 25374576
Thread 97 has load 25374576
Thread 98 has load 25374576
Thread 99 has load 25374576
Thread 100 has load 25374576
Thread 101 has load 25374576
Thread 102 has load 25374576
Thread 103 has load 25374576
Thread 104 has load 25374576
Thread 105 has load 25374576
Thread 106 has load 25374576
Thread 107 has load 25374576
Thread 108 has load 25374576
Thread 109 has load 25374576
Thread 110 has load 25374576
Thread 111 has load 25374576
Thread 112 has load 25374576
Thread 113 has load 25374576
Thread 114 has load 25374576
Thread 115 has load 25374576
Thread 116 has load 25374576
Thread 117 has load 25374576
Thread 118 has load 25374576
Thread 119 has load 25374576
Thread 120 has load 25374576
Thread 121 has load 25374576
Thread 122 has load 25374576
Thread 123 has load 25374576
Thread 124 has load 25374576
Thread 125 has load 25374576
Thread 126 has load 25374576
Thread 127 has load 25374576
Thread 128 has load 25374576
Thread 129 has load 25374576
Thread 130 has load 25374576
Thread 131 has load 25374576
Thread 132 has load 25374576
Thread 133 has load 25374576
Thread 134 has load 25374576
Thread 135 has load 25374576
Thread 136 has load 25374576
Thread 137 has load 25374576
Thread 138 has load 25374576
Thread 139 has load 25374576
Thread 140 has load 25374576
Thread 141 has load 25374576
Thread 142 has load 25374576
Thread 143 has load 25374576
Thread 144 has load 25374576
Thread 145 has load 25374576
Thread 146 has load 25374576
Thread 147 has load 25374576
Thread 148 has load 25374576
Thread 149 has load 25374576
Thread 150 has load 25374576
Thread 151 has load 25374576
Thread 152 has load 25374576
Thread 153 has load 25374576
Thread 154 has load 25374576
Thread 155 has load 25374576
Thread 156 has load 25374576
Thread 157 has load 25374576
Thread 158 has load 25374576
Thread 159 has load 25374576
Thread 160 has load 25374576
Thread 161 has load 25374576
Thread 162 has load 25374576
Thread 163 has load 25374576
Thread 164 has load 25374576
Thread 165 has load 25374576
Thread 166 has load 25374576
Thread 167 has load 25374576
Thread 168 has load 25374576
Thread 169 has load 25374576
Thread 170 has load 25374576
Thread 171 has load 25374576
Thread 172 has load 25374576
Thread 173 has load 25374576
Thread 174 has load 25374576
Thread 175 has load 25374576
Thread 176 has load 25374576
Thread 177 has load 25374576
Thread 178 has load 25374576
Thread 179 has load 25374576
Thread 180 has load 16026048
Thread 181 is finished, elapsed time = 317μs 
Thread 182 is finished, elapsed time = 80μs 
Thread 183 is finished, elapsed time = 87μs 
Thread 184 is finished, elapsed time = 111μs 
Thread 185 is finished, elapsed time = 153μs 
Thread 186 is finished, elapsed time = 68μs 
Thread 187 is finished, elapsed time = 87μs 
Thread 188 is finished, elapsed time = 53μs 
Thread 189 is finished, elapsed time = 165μs 
Thread 180 is finished, elapsed time = 7110ms 
Thread 69 is finished, elapsed time = 9698ms 
Thread 0 is finished, elapsed time = 9954ms 
Thread 73 is finished, elapsed time = 9895ms 
Thread 143 is finished, elapsed time = 9781ms 
Thread 51 is finished, elapsed time = 10139ms 
Thread 116 is finished, elapsed time = 10184ms 
Thread 46 is finished, elapsed time = 10295ms 
Thread 92 is finished, elapsed time = 10256ms 
Thread 138 is finished, elapsed time = 10183ms 
Thread 164 is finished, elapsed time = 10136ms 
Thread 120 is finished, elapsed time = 10255ms 
Thread 71 is finished, elapsed time = 10433ms 
Thread 30 is finished, elapsed time = 10495ms 
Thread 100 is finished, elapsed time = 10435ms 
Thread 17 is finished, elapsed time = 10680ms 
Thread 173 is finished, elapsed time = 10645ms 
Thread 87 is finished, elapsed time = 10902ms 
Thread 72 is finished, elapsed time = 11238ms 
Thread 125 is finished, elapsed time = 11176ms 
Thread 63 is finished, elapsed time = 11342ms 
Thread 97 is finished, elapsed time = 11352ms 
Thread 25 is finished, elapsed time = 11483ms 
Thread 70 is finished, elapsed time = 11455ms 
Thread 150 is finished, elapsed time = 11338ms 
Thread 96 is finished, elapsed time = 11530ms 
Thread 117 is finished, elapsed time = 11496ms 
Thread 93 is finished, elapsed time = 11537ms 
Thread 110 is finished, elapsed time = 11515ms 
Thread 132 is finished, elapsed time = 11488ms 
Thread 155 is finished, elapsed time = 11514ms 
Thread 79 is finished, elapsed time = 11666ms 
Thread 105 is finished, elapsed time = 11643ms 
Thread 84 is finished, elapsed time = 11713ms 
Thread 1 is finished, elapsed time = 11850ms 
Thread 106 is finished, elapsed time = 11773ms 
Thread 178 is finished, elapsed time = 11599ms 
Thread 130 is finished, elapsed time = 11736ms 
Thread 34 is finished, elapsed time = 11977ms 
Thread 102 is finished, elapsed time = 11874ms 
Thread 145 is finished, elapsed time = 11802ms 
Thread 127 is finished, elapsed time = 11849ms 
Thread 175 is finished, elapsed time = 11713ms 
Thread 88 is finished, elapsed time = 11950ms 
Thread 148 is finished, elapsed time = 11853ms 
Thread 152 is finished, elapsed time = 11854ms 
Thread 165 is finished, elapsed time = 11847ms 
Thread 128 is finished, elapsed time = 12015ms 
Thread 177 is finished, elapsed time = 11878ms 
Thread 14 is finished, elapsed time = 12171ms 
Thread 129 is finished, elapsed time = 12018ms 
Thread 154 is finished, elapsed time = 11999ms 
Thread 60 is finished, elapsed time = 12170ms 
Thread 41 is finished, elapsed time = 12203ms 
Thread 85 is finished, elapsed time = 12145ms 
Thread 153 is finished, elapsed time = 12021ms 
Thread 47 is finished, elapsed time = 12195ms 
Thread 112 is finished, elapsed time = 12095ms 
Thread 134 is finished, elapsed time = 12059ms 
Thread 109 is finished, elapsed time = 12103ms 
Thread 62 is finished, elapsed time = 12185ms 
Thread 33 is finished, elapsed time = 12234ms 
Thread 59 is finished, elapsed time = 12197ms 
Thread 131 is finished, elapsed time = 12093ms 
Thread 86 is finished, elapsed time = 12204ms 
Thread 16 is finished, elapsed time = 12288ms 
Thread 54 is finished, elapsed time = 12299ms 
Thread 15 is finished, elapsed time = 12336ms 
Thread 27 is finished, elapsed time = 12341ms 
Thread 44 is finished, elapsed time = 12328ms 
Thread 139 is finished, elapsed time = 12201ms 
Thread 39 is finished, elapsed time = 12373ms 
Thread 19 is finished, elapsed time = 12362ms 
Thread 151 is finished, elapsed time = 12191ms 
Thread 56 is finished, elapsed time = 12348ms 
Thread 3 is finished, elapsed time = 12392ms 
Thread 18 is finished, elapsed time = 12391ms 
Thread 38 is finished, elapsed time = 12407ms 
Thread 12 is finished, elapsed time = 12417ms 
Thread 107 is finished, elapsed time = 12302ms 
Thread 108 is finished, elapsed time = 12306ms 
Thread 135 is finished, elapsed time = 12324ms 
Thread 89 is finished, elapsed time = 12452ms 
Thread 179 is finished, elapsed time = 12253ms 
Thread 172 is finished, elapsed time = 12292ms 
Thread 147 is finished, elapsed time = 12362ms 
Thread 28 is finished, elapsed time = 12561ms 
Thread 170 is finished, elapsed time = 12310ms 
Thread 65 is finished, elapsed time = 12524ms 
Thread 5 is finished, elapsed time = 12575ms 
Thread 57 is finished, elapsed time = 12555ms 
Thread 176 is finished, elapsed time = 12310ms 
Thread 61 is finished, elapsed time = 12555ms 
Thread 37 is finished, elapsed time = 12610ms 
Thread 13 is finished, elapsed time = 12619ms 
Thread 10 is finished, elapsed time = 12710ms 
Thread 78 is finished, elapsed time = 12658ms 
Thread 81 is finished, elapsed time = 12672ms 
Thread 124 is finished, elapsed time = 12595ms 
Thread 66 is finished, elapsed time = 12692ms 
Thread 68 is finished, elapsed time = 12695ms 
Thread 123 is finished, elapsed time = 12619ms 
Thread 8 is finished, elapsed time = 12771ms 
Thread 104 is finished, elapsed time = 12657ms 
Thread 67 is finished, elapsed time = 12754ms 
Thread 118 is finished, elapsed time = 12676ms 
Thread 24 is finished, elapsed time = 12855ms 
Thread 157 is finished, elapsed time = 12691ms 
Thread 137 is finished, elapsed time = 12729ms 
Thread 42 is finished, elapsed time = 12874ms 
Thread 74 is finished, elapsed time = 12843ms 
Thread 95 is finished, elapsed time = 12805ms 
Thread 119 is finished, elapsed time = 12783ms 
Thread 141 is finished, elapsed time = 12745ms 
Thread 122 is finished, elapsed time = 12797ms 
Thread 53 is finished, elapsed time = 12905ms 
Thread 20 is finished, elapsed time = 12995ms 
Thread 158 is finished, elapsed time = 12788ms 
Thread 146 is finished, elapsed time = 12820ms 
Thread 55 is finished, elapsed time = 12979ms 
Thread 83 is finished, elapsed time = 12956ms 
Thread 94 is finished, elapsed time = 12931ms 
Thread 9 is finished, elapsed time = 13029ms 
Thread 26 is finished, elapsed time = 13040ms 
Thread 7 is finished, elapsed time = 13045ms 
Thread 31 is finished, elapsed time = 13042ms 
Thread 161 is finished, elapsed time = 12847ms 
Thread 43 is finished, elapsed time = 13081ms 
Thread 174 is finished, elapsed time = 12840ms 
Thread 171 is finished, elapsed time = 12863ms 
Thread 168 is finished, elapsed time = 12889ms 
Thread 149 is finished, elapsed time = 12948ms 
Thread 40 is finished, elapsed time = 13127ms 
Thread 32 is finished, elapsed time = 13137ms 
Thread 90 is finished, elapsed time = 13052ms 
Thread 162 is finished, elapsed time = 12922ms 
Thread 82 is finished, elapsed time = 13099ms 
Thread 91 is finished, elapsed time = 13086ms 
Thread 50 is finished, elapsed time = 13155ms 
Thread 2 is finished, elapsed time = 13189ms 
Thread 80 is finished, elapsed time = 13131ms 
Thread 156 is finished, elapsed time = 13001ms 
Thread 64 is finished, elapsed time = 13163ms 
Thread 103 is finished, elapsed time = 13111ms 
Thread 23 is finished, elapsed time = 13260ms 
Thread 144 is finished, elapsed time = 13079ms 
Thread 169 is finished, elapsed time = 13009ms 
Thread 99 is finished, elapsed time = 13164ms 
Thread 21 is finished, elapsed time = 13295ms 
Thread 159 is finished, elapsed time = 13086ms 
Thread 11 is finished, elapsed time = 13297ms 
Thread 126 is finished, elapsed time = 13148ms 
Thread 163 is finished, elapsed time = 13061ms 
Thread 166 is finished, elapsed time = 13094ms 
Thread 52 is finished, elapsed time = 13283ms 
Thread 49 is finished, elapsed time = 13287ms 
Thread 77 is finished, elapsed time = 13268ms 
Thread 140 is finished, elapsed time = 13167ms 
Thread 167 is finished, elapsed time = 13139ms 
Thread 58 is finished, elapsed time = 13341ms 
Thread 75 is finished, elapsed time = 13343ms 
Thread 29 is finished, elapsed time = 13435ms 
Thread 22 is finished, elapsed time = 13437ms 
Thread 111 is finished, elapsed time = 13314ms 
Thread 36 is finished, elapsed time = 13432ms 
Thread 133 is finished, elapsed time = 13277ms 
Thread 121 is finished, elapsed time = 13298ms 
Thread 4 is finished, elapsed time = 13441ms 
Thread 114 is finished, elapsed time = 13310ms 
Thread 160 is finished, elapsed time = 13228ms 
Thread 76 is finished, elapsed time = 13393ms 
Thread 136 is finished, elapsed time = 13311ms 
Thread 98 is finished, elapsed time = 13396ms 
Thread 6 is finished, elapsed time = 13509ms 
Thread 45 is finished, elapsed time = 13504ms 
Thread 113 is finished, elapsed time = 13426ms 
Thread 48 is finished, elapsed time = 13543ms 
Thread 101 is finished, elapsed time = 13464ms 
Thread 115 is finished, elapsed time = 13492ms 
Thread 35 is finished, elapsed time = 13618ms 
Thread 142 is finished, elapsed time = 13493ms 
From comparison of palindromic and non-palindromic: 142628159156
Thread 0 has load 4694780640
Thread 1 has load 4694346380
Thread 2 has load 4693816837
Thread 3 has load 4694513138
Thread 4 has load 4693785187
Thread 5 has load 4694275443
Thread 6 has load 4694658689
Thread 7 has load 4693627543
Thread 8 has load 4693803062
Thread 9 has load 4693870701
Thread 10 has load 4693830160
Thread 11 has load 4693681139
Thread 12 has load 4694712340
Thread 13 has load 4694338166
Thread 14 has load 4693854582
Thread 15 has load 4694539318
Thread 16 has load 4693828659
Thread 17 has load 4694278323
Thread 18 has load 4694606250
Thread 19 has load 4694812077
Thread 20 has load 4693635911
Thread 21 has load 4694859712
Thread 22 has load 4694697072
Thread 23 has load 4694410880
Thread 24 has load 4694000773
Thread 25 has load 4694707143
Thread 26 has load 4694040540
Thread 27 has load 4694482065
Thread 28 has load 4694786754
Thread 29 has load 4693728648
Thread 30 has load 4693766042
Thread 31 has load 4693665340
Thread 32 has load 4694640093
Thread 33 has load 4694254158
Thread 34 has load 4693728795
Thread 35 has load 4694265899
Thread 36 has load 4694650981
Thread 37 has load 4693689042
Thread 38 has load 4693776432
Thread 39 has load 4693710318
Thread 40 has load 4694672838
Thread 41 has load 4694290244
Thread 42 has load 4693752586
Thread 43 has load 4694230034
Thread 44 has load 4694539356
Thread 45 has load 4694679964
Thread 46 has load 4694651270
Thread 47 has load 4694452686
Thread 48 has load 4694083624
Thread 49 has load 4694689860
Thread 50 has load 4693969875
Thread 51 has load 4694215751
Thread 52 has load 4694276362
Thread 53 has load 4694151033
Thread 54 has load 4693839089
Thread 55 has load 4694461381
Thread 56 has load 4693765797
Thread 57 has load 4693994652
Thread 58 has load 4694021475
Thread 59 has load 4693845498
Thread 60 has load 4694566353
Thread 61 has load 4693973925
Thread 62 has load 4694268180
Thread 63 has load 4694343594
Thread 64 has load 4694199300
Thread 65 has load 4693834431
Thread 66 has load 4694322620
Thread 67 has load 4694575369
Thread 68 has load 4694591706
Thread 69 has load 4694370659
Thread 70 has load 4693911256
Thread 71 has load 4694264954
Thread 72 has load 4694364945
Thread 73 has load 4694210146
Thread 74 has load 4693799474
Thread 75 has load 4694166280
Thread 76 has load 4694261406
Thread 77 has load 4694083652
Thread 78 has load 4693631818
Thread 79 has load 4693920825
Thread 80 has load 4693919465
Thread 81 has load 4693626415
Thread 82 has load 4694042519
Thread 83 has load 4694150205
Thread 84 has load 4693948021
Thread 85 has load 4694422530
Thread 86 has load 4694569979
Thread 87 has load 4694388781
Thread 88 has load 4693877349
Thread 89 has load 4694002920
Thread 90 has load 4693780515
Thread 91 has load 4694167491
Thread 92 has load 4694188317
Thread 93 has load 4693841118
Thread 94 has load 4694068307
Thread 95 has load 4693908772
Thread 96 has load 4694294778
Thread 97 has load 4694274893
Thread 98 has load 4693846930
Thread 99 has load 4693927799
Thread 100 has load 4694494831
Thread 101 has load 4693707425
Thread 102 has load 4694294710
Thread 103 has load 4694415795
Thread 104 has load 4694067980
Thread 105 has load 4694136489
Thread 106 has load 4693714795
Thread 107 has load 4693677303
Thread 108 has load 4693999668
Thread 109 has load 4693790700
Thread 110 has load 4693908219
Thread 111 has load 4694327088
Thread 112 has load 4694171712
Thread 113 has load 4694282990
Thread 114 has load 4693795948
Thread 115 has load 4694373467
Thread 116 has load 4694310990
Thread 117 has load 4694426226
Thread 118 has load 4693875615
Thread 119 has load 4694275675
Thread 120 has load 4693965902
Thread 121 has load 4693740127
Thread 122 has load 4694362701
Thread 123 has load 4694206739
Thread 124 has load 4694047480
Thread 125 has load 4693854990
Thread 126 has load 4694367813
Thread 127 has load 4694004972
Thread 128 has load 4694272806
Thread 129 has load 4693613790
Thread 130 has load 4694252769
Thread 131 has load 4693892910
Thread 132 has load 4693988565
Thread 133 has load 4693754813
Thread 134 has load 4693875012
Thread 135 has load 4694287266
Thread 136 has load 4694223250
Thread 137 has load 4693645422
Thread 138 has load 4693899248
Thread 139 has load 4694206419
Thread 140 has load 4693821076
Thread 141 has load 4694044229
Thread 142 has load 4694113561
Thread 143 has load 4693957125
Thread 144 has load 4694151320
Thread 145 has load 4693949584
Thread 146 has load 4693910136
Thread 147 has load 4693924634
Thread 148 has load 4693882201
Thread 149 has load 4693669335
Thread 150 has load 4693774755
Thread 151 has load 4694048205
Thread 152 has load 4693746297
Thread 153 has load 4693905242
Thread 154 has load 4693757625
Thread 155 has load 4693701375
Thread 156 has load 4694088006
Thread 157 has load 4694124685
Thread 158 has load 4694132795
Thread 159 has load 4693852800
Thread 160 has load 4694060149
Thread 161 has load 4693893375
Thread 162 has load 4694034905
Thread 163 has load 4694074210
Thread 164 has load 4694069865
Thread 165 has load 4694015520
Thread 166 has load 4693836045
Thread 167 has load 4693837551
Thread 168 has load 4693752402
Thread 169 has load 4693660775
Thread 170 has load 4693918878
Thread 171 has load 4693847935
Thread 172 has load 4693852662
Thread 173 has load 4693648167
Thread 174 has load 4693807421
Thread 175 has load 4693696362
Thread 176 has load 4693678642
Thread 177 has load 4693739310
Thread 178 has load 4693638950
Thread 179 has load 4693852540
Thread 180 has load 4693693251
Thread 181 has load 4693867779
Thread 182 has load 4693725828
Thread 183 has load 4693832898
Thread 184 has load 4693731504
Thread 185 has load 4693627848
Thread 186 has load 4693664525
Thread 187 has load 4693742617
Thread 188 has load 4693656630
Thread 189 has load 4607664006
Thread 181 is finished, elapsed time = 41m 5s
Thread 144 is finished, elapsed time = 41m 9s
Thread 65 is finished, elapsed time = 41m 20s
Thread 178 is finished, elapsed time = 41m 23s
Thread 172 is finished, elapsed time = 41m 27s
Thread 66 is finished, elapsed time = 41m 34s
Thread 82 is finished, elapsed time = 41m 38s
Thread 167 is finished, elapsed time = 41m 42s
Thread 1 is finished, elapsed time = 41m 52s
Thread 53 is finished, elapsed time = 41m 55s
Thread 145 is finished, elapsed time = 42m 
Thread 179 is finished, elapsed time = 42m 1s
Thread 185 is finished, elapsed time = 42m 9s
Thread 67 is finished, elapsed time = 42m 12s
Thread 78 is finished, elapsed time = 42m 16s
Thread 162 is finished, elapsed time = 42m 17s
Thread 85 is finished, elapsed time = 42m 17s
Thread 60 is finished, elapsed time = 42m 23s
Thread 34 is finished, elapsed time = 42m 25s
Thread 168 is finished, elapsed time = 42m 26s
Thread 182 is finished, elapsed time = 42m 28s
Thread 164 is finished, elapsed time = 42m 31s
Thread 3 is finished, elapsed time = 42m 31s
Thread 163 is finished, elapsed time = 42m 32s
Thread 177 is finished, elapsed time = 42m 34s
Thread 166 is finished, elapsed time = 42m 40s
Thread 169 is finished, elapsed time = 42m 41s
Thread 71 is finished, elapsed time = 42m 42s
Thread 165 is finished, elapsed time = 42m 46s
Thread 16 is finished, elapsed time = 42m 48s
Thread 175 is finished, elapsed time = 42m 48s
Thread 173 is finished, elapsed time = 42m 52s
Thread 62 is finished, elapsed time = 42m 56s
Thread 70 is finished, elapsed time = 42m 56s
Thread 154 is finished, elapsed time = 42m 58s
Thread 184 is finished, elapsed time = 42m 59s
Thread 2 is finished, elapsed time = 42m 59s
Thread 0 is finished, elapsed time = 42m 59s
Thread 69 is finished, elapsed time = 43m 
Thread 147 is finished, elapsed time = 43m 
Thread 180 is finished, elapsed time = 43m 4s
Thread 171 is finished, elapsed time = 43m 6s
Thread 174 is finished, elapsed time = 43m 7s
Thread 131 is finished, elapsed time = 43m 9s
Thread 91 is finished, elapsed time = 43m 9s
Thread 42 is finished, elapsed time = 43m 15s
Thread 4 is finished, elapsed time = 43m 15s
Thread 104 is finished, elapsed time = 43m 18s
Thread 124 is finished, elapsed time = 43m 20s
Thread 9 is finished, elapsed time = 43m 21s
Thread 114 is finished, elapsed time = 43m 21s
Thread 22 is finished, elapsed time = 43m 23s
Thread 76 is finished, elapsed time = 43m 24s
Thread 72 is finished, elapsed time = 43m 25s
Thread 109 is finished, elapsed time = 43m 25s
Thread 84 is finished, elapsed time = 43m 26s
Thread 87 is finished, elapsed time = 43m 26s
Thread 123 is finished, elapsed time = 43m 27s
Thread 47 is finished, elapsed time = 43m 28s
Thread 142 is finished, elapsed time = 43m 30s
Thread 92 is finished, elapsed time = 43m 30s
Thread 57 is finished, elapsed time = 43m 30s
Thread 59 is finished, elapsed time = 43m 31s
Thread 116 is finished, elapsed time = 43m 31s
Thread 130 is finished, elapsed time = 43m 33s
Thread 132 is finished, elapsed time = 43m 36s
Thread 106 is finished, elapsed time = 43m 36s
Thread 86 is finished, elapsed time = 43m 36s
Thread 32 is finished, elapsed time = 43m 37s
Thread 160 is finished, elapsed time = 43m 38s
Thread 18 is finished, elapsed time = 43m 38s
Thread 79 is finished, elapsed time = 43m 38s
Thread 129 is finished, elapsed time = 43m 39s
Thread 80 is finished, elapsed time = 43m 41s
Thread 153 is finished, elapsed time = 43m 43s
Thread 75 is finished, elapsed time = 43m 43s
Thread 186 is finished, elapsed time = 43m 44s
Thread 134 is finished, elapsed time = 43m 44s
Thread 68 is finished, elapsed time = 43m 45s
Thread 64 is finished, elapsed time = 43m 46s
Thread 103 is finished, elapsed time = 43m 46s
Thread 159 is finished, elapsed time = 43m 47s
Thread 95 is finished, elapsed time = 43m 49s
Thread 39 is finished, elapsed time = 43m 50s
Thread 48 is finished, elapsed time = 43m 52s
Thread 19 is finished, elapsed time = 43m 53s
Thread 77 is finished, elapsed time = 43m 54s
Thread 139 is finished, elapsed time = 43m 55s
Thread 101 is finished, elapsed time = 43m 57s
Thread 150 is finished, elapsed time = 43m 57s
Thread 58 is finished, elapsed time = 43m 57s
Thread 117 is finished, elapsed time = 43m 58s
Thread 108 is finished, elapsed time = 44m 
Thread 155 is finished, elapsed time = 44m 2s
Thread 122 is finished, elapsed time = 44m 3s
Thread 37 is finished, elapsed time = 44m 4s
Thread 176 is finished, elapsed time = 44m 4s
Thread 50 is finished, elapsed time = 44m 6s
Thread 13 is finished, elapsed time = 44m 6s
Thread 88 is finished, elapsed time = 44m 6s
Thread 187 is finished, elapsed time = 44m 6s
Thread 61 is finished, elapsed time = 44m 7s
Thread 161 is finished, elapsed time = 44m 8s
Thread 152 is finished, elapsed time = 44m 12s
Thread 43 is finished, elapsed time = 44m 13s
Thread 118 is finished, elapsed time = 44m 14s
Thread 107 is finished, elapsed time = 44m 14s
Thread 183 is finished, elapsed time = 44m 14s
Thread 157 is finished, elapsed time = 44m 14s
Thread 33 is finished, elapsed time = 44m 14s
Thread 31 is finished, elapsed time = 44m 15s
Thread 125 is finished, elapsed time = 44m 15s
Thread 27 is finished, elapsed time = 44m 16s
Thread 89 is finished, elapsed time = 44m 16s
Thread 20 is finished, elapsed time = 44m 16s
Thread 99 is finished, elapsed time = 44m 17s
Thread 83 is finished, elapsed time = 44m 18s
Thread 52 is finished, elapsed time = 44m 19s
Thread 6 is finished, elapsed time = 44m 19s
Thread 189 is finished, elapsed time = 44m 20s
Thread 127 is finished, elapsed time = 44m 20s
Thread 97 is finished, elapsed time = 44m 21s
Thread 26 is finished, elapsed time = 44m 21s
Thread 54 is finished, elapsed time = 44m 21s
Thread 51 is finished, elapsed time = 44m 22s
Thread 36 is finished, elapsed time = 44m 22s
Thread 111 is finished, elapsed time = 44m 22s
Thread 63 is finished, elapsed time = 44m 23s
Thread 56 is finished, elapsed time = 44m 24s
Thread 30 is finished, elapsed time = 44m 24s
Thread 93 is finished, elapsed time = 44m 24s
Thread 126 is finished, elapsed time = 44m 24s
Thread 112 is finished, elapsed time = 44m 25s
Thread 148 is finished, elapsed time = 44m 25s
Thread 96 is finished, elapsed time = 44m 25s
Thread 94 is finished, elapsed time = 44m 26s
Thread 29 is finished, elapsed time = 44m 26s
Thread 170 is finished, elapsed time = 44m 26s
Thread 135 is finished, elapsed time = 44m 27s
Thread 49 is finished, elapsed time = 44m 27s
Thread 156 is finished, elapsed time = 44m 28s
Thread 81 is finished, elapsed time = 44m 28s
Thread 137 is finished, elapsed time = 44m 30s
Thread 73 is finished, elapsed time = 44m 31s
Thread 105 is finished, elapsed time = 44m 33s
Thread 21 is finished, elapsed time = 44m 33s
Thread 17 is finished, elapsed time = 44m 34s
Thread 10 is finished, elapsed time = 44m 35s
Thread 146 is finished, elapsed time = 44m 35s
Thread 120 is finished, elapsed time = 44m 36s
Thread 11 is finished, elapsed time = 44m 36s
Thread 100 is finished, elapsed time = 44m 36s
Thread 45 is finished, elapsed time = 44m 36s
Thread 149 is finished, elapsed time = 44m 36s
Thread 110 is finished, elapsed time = 44m 38s
Thread 8 is finished, elapsed time = 44m 39s
Thread 188 is finished, elapsed time = 44m 41s
Thread 90 is finished, elapsed time = 44m 42s
Thread 98 is finished, elapsed time = 44m 43s
Thread 40 is finished, elapsed time = 44m 43s
Thread 140 is finished, elapsed time = 44m 43s
Thread 151 is finished, elapsed time = 44m 44s
Thread 74 is finished, elapsed time = 44m 45s
Thread 15 is finished, elapsed time = 44m 45s
Thread 46 is finished, elapsed time = 44m 45s
Thread 115 is finished, elapsed time = 44m 46s
Thread 25 is finished, elapsed time = 44m 46s
Thread 5 is finished, elapsed time = 44m 46s
Thread 14 is finished, elapsed time = 44m 48s
Thread 143 is finished, elapsed time = 44m 50s
Thread 28 is finished, elapsed time = 44m 50s
Thread 41 is finished, elapsed time = 44m 51s
Thread 24 is finished, elapsed time = 44m 53s
Thread 38 is finished, elapsed time = 44m 53s
Thread 121 is finished, elapsed time = 44m 54s
Thread 136 is finished, elapsed time = 44m 55s
Thread 44 is finished, elapsed time = 44m 55s
Thread 35 is finished, elapsed time = 44m 56s
Thread 133 is finished, elapsed time = 44m 56s
Thread 113 is finished, elapsed time = 44m 56s
Thread 12 is finished, elapsed time = 44m 57s
Thread 102 is finished, elapsed time = 45m 
Thread 7 is finished, elapsed time = 45m 
Thread 141 is finished, elapsed time = 45m 
Thread 138 is finished, elapsed time = 45m 2s
Thread 23 is finished, elapsed time = 45m 3s
Thread 158 is finished, elapsed time = 45m 5s
Thread 128 is finished, elapsed time = 45m 17s
Thread 119 is finished, elapsed time = 45m 17s
Thread 55 is finished, elapsed time = 45m 18s
From comparison of non-palindromics and their reverses: 24842554615628
Total elapsed time = 1h 32m
51892071842570
