Number of Dyck words is 9694845
Processing Dyck words, elapsed time = 28124ms 
Dyck words use ~ 579.217458 MB
Using 190 / 192 threads
Thread 19 has load 164702970
Thread 20 has load 164702970
Thread 21 has load 164702970
Thread 22 has load 164702970
Thread 23 has load 164702970
Thread 24 has load 164702970
Thread 25 has load 164702970
Thread 26 has load 164702970
Thread 27 has load 164702970
Thread 28 has load 164702970
Thread 29 has load 164702970
Thread 30 has load 164702970
Thread 31 has load 164702970
Thread 32 has load 164702970
Thread 33 has load 164702970
Thread 34 has load 164702970
Thread 35 has load 164702970
Thread 36 has load 164702970
Thread 37 has load 164702970
Thread 38 has load 164702970
Thread 39 has load 164702970
Thread 40 has load 164702970
Thread 41 has load 164702970
Thread 42 has load 164702970
Thread 43 has load 164702970
Thread 44 has load 164702970
Thread 45 has load 164702970
Thread 46 has load 164702970
Thread 47 has load 164702970
Thread 48 has load 164702970
Thread 49 has load 164702970
Thread 50 has load 164702970
Thread 51 has load 164702970
Thread 52 has load 164702970
Thread 53 has load 164702970
Thread 54 has load 164702970
Thread 55 has load 164702970
Thread 56 has load 164702970
Thread 57 has load 164702970
Thread 58 has load 164702970
Thread 59 has load 164702970
Thread 60 has load 164702970
Thread 61 has load 164702970
Thread 62 has load 164702970
Thread 63 has load 164702970
Thread 64 has load 164702970
Thread 65 has load 164702970
Thread 66 has load 164702970
Thread 67 has load 164702970
Thread 68 has load 164702970
Thread 69 has load 164702970
Thread 70 has load 164702970
Thread 71 has load 164702970
Thread 72 has load 164702970
Thread 73 has load 164702970
Thread 74 has load 164702970
Thread 75 has load 164702970
Thread 76 has load 164702970
Thread 77 has load 164702970
Thread 78 has load 164702970
Thread 79 has load 164702970
Thread 80 has load 164702970
Thread 81 has load 164702970
Thread 82 has load 164702970
Thread 83 has load 164702970
Thread 84 has load 164702970
Thread 85 has load 164702970
Thread 86 has load 164702970
Thread 87 has load 164702970
Thread 88 has load 164702970
Thread 89 has load 164702970
Thread 90 has load 164702970
Thread 91 has load 164702970
Thread 92 has load 164702970
Thread 93 has load 164702970
Thread 94 has load 164702970
Thread 95 has load 164702970
Thread 96 has load 164702970
Thread 97 has load 164702970
Thread 98 has load 164702970
Thread 99 has load 164702970
Thread 100 has load 164702970
Thread 101 has load 164702970
Thread 102 has load 164702970
Thread 103 has load 164702970
Thread 104 has load 164702970
Thread 105 has load 164702970
Thread 106 has load 164702970
Thread 107 has load 164702970
Thread 108 has load 164702970
Thread 109 has load 164702970
Thread 110 has load 164702970
Thread 111 has load 164702970
Thread 112 has load 164702970
Thread 113 has load 164702970
Thread 114 has load 164702970
Thread 115 has load 164702970
Thread 116 has load 164702970
Thread 117 has load 164702970
Thread 118 has load 164702970
Thread 119 has load 164702970
Thread 120 has load 164702970
Thread 121 has load 164702970
Thread 122 has load 164702970
Thread 123 has load 164702970
Thread 124 has load 164702970
Thread 125 has load 164702970
Thread 126 has load 164702970
Thread 127 has load 164702970
Thread 128 has load 164702970
Thread 129 has load 164702970
Thread 130 has load 164702970
Thread 131 has load 164702970
Thread 132 has load 164702970
Thread 133 has load 164702970
Thread 134 has load 164702970
Thread 135 has load 164702970
Thread 136 has load 164702970
Thread 137 has load 164702970
Thread 138 has load 164702970
Thread 139 has load 164702970
Thread 140 has load 164702970
Thread 141 has load 164702970
Thread 142 has load 164702970
Thread 143 has load 164702970
Thread 144 has load 164702970
Thread 145 has load 164702970
Thread 146 has load 164702970
Thread 147 has load 164702970
Thread 148 has load 164702970
Thread 149 has load 164702970
Thread 150 has load 164702970
Thread 151 has load 164702970
Thread 152 has load 164702970
Thread 153 has load 164702970
Thread 154 has load 164702970
Thread 155 has load 164702970
Thread 156 has load 164702970
Thread 157 has load 164702970
Thread 158 has load 164702970
Thread 159 has load 164702970
Thread 160 has load 164702970
Thread 161 has load 164702970
Thread 162 has load 164702970
Thread 163 has load 164702970
Thread 164 has load 164702970
Thread 165 has load 164702970
Thread 166 has load 164702970
Thread 167 has load 164702970
Thread 168 has load 164702970
Thread 169 has load 164702970
Thread 170 has load 164702970
Thread 171 has load 164702970
Thread 172 has load 164702970
Thread 173 has load 164702970
Thread 174 has load 164702970
Thread 175 has load 164702970
Thread 176 has load 164702970
Thread 177 has load 164702970
Thread 178 has load 164702970
Thread 179 has load 164702970
Thread 180 has load 164702970
Thread 181 has load 164702970
Thread 182 has load 164702970
Thread 183 has load 164702970
Thread 184 has load 164702970
Thread 185 has load 164702970
Thread 186 has load 164702970
Thread 187 has load 164702970
Thread 188 has load 164702970
Thread 189 has load 43597845
Thread 189 is finished, elapsed time = 56274ms 
Thread 116 is finished, elapsed time = 57888ms 
Thread 78 is finished, elapsed time = 1m 18s
Thread 91 is finished, elapsed time = 1m 18s
Thread 146 is finished, elapsed time = 1m 18s
Thread 173 is finished, elapsed time = 1m 18s
Thread 45 is finished, elapsed time = 1m 20s
Thread 6 is finished, elapsed time = 1m 20s
Thread 58 is finished, elapsed time = 1m 20s
Thread 124 is finished, elapsed time = 1m 20s
Thread 8 is finished, elapsed time = 1m 20s
Thread 159 is finished, elapsed time = 1m 20s
Thread 136 is finished, elapsed time = 1m 20s
Thread 101 is finished, elapsed time = 1m 21s
Thread 21 is finished, elapsed time = 1m 21s
Thread 88 is finished, elapsed time = 1m 23s
Thread 76 is finished, elapsed time = 1m 23s
Thread 187 is finished, elapsed time = 1m 23s
Thread 147 is finished, elapsed time = 1m 23s
Thread 79 is finished, elapsed time = 1m 23s
Thread 151 is finished, elapsed time = 1m 23s
Thread 122 is finished, elapsed time = 1m 24s
Thread 99 is finished, elapsed time = 1m 24s
Thread 94 is finished, elapsed time = 1m 24s
Thread 174 is finished, elapsed time = 1m 24s
Thread 86 is finished, elapsed time = 1m 25s
Thread 120 is finished, elapsed time = 1m 25s
Thread 100 is finished, elapsed time = 1m 25s
Thread 129 is finished, elapsed time = 1m 25s
Thread 93 is finished, elapsed time = 1m 25s
Thread 113 is finished, elapsed time = 1m 26s
Thread 179 is finished, elapsed time = 1m 25s
Thread 123 is finished, elapsed time = 1m 26s
Thread 158 is finished, elapsed time = 1m 26s
Thread 133 is finished, elapsed time = 1m 26s
Thread 71 is finished, elapsed time = 1m 26s
Thread 18 is finished, elapsed time = 1m 26s
Thread 154 is finished, elapsed time = 1m 26s
Thread 156 is finished, elapsed time = 1m 26s
Thread 9 is finished, elapsed time = 1m 26s
Thread 125 is finished, elapsed time = 1m 26s
Thread 144 is finished, elapsed time = 1m 26s
Thread 90 is finished, elapsed time = 1m 27s
Thread 112 is finished, elapsed time = 1m 27s
Thread 139 is finished, elapsed time = 1m 27s
Thread 131 is finished, elapsed time = 1m 27s
Thread 95 is finished, elapsed time = 1m 27s
Thread 165 is finished, elapsed time = 1m 27s
Thread 171 is finished, elapsed time = 1m 27s
Thread 135 is finished, elapsed time = 1m 27s
Thread 186 is finished, elapsed time = 1m 27s
Thread 64 is finished, elapsed time = 1m 28s
Thread 167 is finished, elapsed time = 1m 27s
Thread 20 is finished, elapsed time = 1m 28s
Thread 140 is finished, elapsed time = 1m 28s
Thread 59 is finished, elapsed time = 1m 28s
Thread 126 is finished, elapsed time = 1m 28s
Thread 175 is finished, elapsed time = 1m 27s
Thread 22 is finished, elapsed time = 1m 28s
Thread 66 is finished, elapsed time = 1m 28s
Thread 164 is finished, elapsed time = 1m 28s
Thread 24 is finished, elapsed time = 1m 28s
Thread 150 is finished, elapsed time = 1m 28s
Thread 132 is finished, elapsed time = 1m 28s
Thread 87 is finished, elapsed time = 1m 28s
Thread 32 is finished, elapsed time = 1m 28s
Thread 162 is finished, elapsed time = 1m 28s
Thread 169 is finished, elapsed time = 1m 28s
Thread 3 is finished, elapsed time = 1m 29s
Thread 80 is finished, elapsed time = 1m 29s
Thread 172 is finished, elapsed time = 1m 28s
Thread 166 is finished, elapsed time = 1m 29s
Thread 108 is finished, elapsed time = 1m 29s
Thread 177 is finished, elapsed time = 1m 28s
Thread 110 is finished, elapsed time = 1m 29s
Thread 127 is finished, elapsed time = 1m 29s
Thread 16 is finished, elapsed time = 1m 29s
Thread 128 is finished, elapsed time = 1m 29s
Thread 155 is finished, elapsed time = 1m 29s
Thread 40 is finished, elapsed time = 1m 29s
Thread 17 is finished, elapsed time = 1m 29s
Thread 41 is finished, elapsed time = 1m 29s
Thread 74 is finished, elapsed time = 1m 29s
Thread 109 is finished, elapsed time = 1m 29s
Thread 43 is finished, elapsed time = 1m 29s
Thread 118 is finished, elapsed time = 1m 29s
Thread 148 is finished, elapsed time = 1m 29s
Thread 83 is finished, elapsed time = 1m 29s
Thread 2 is finished, elapsed time = 1m 30s
Thread 26 is finished, elapsed time = 1m 30s
Thread 82 is finished, elapsed time = 1m 30s
Thread 176 is finished, elapsed time = 1m 29s
Thread 48 is finished, elapsed time = 1m 30s
Thread 61 is finished, elapsed time = 1m 30s
Thread 77 is finished, elapsed time = 1m 30s
Thread 145 is finished, elapsed time = 1m 30s
Thread 13 is finished, elapsed time = 1m 30s
Thread 102 is finished, elapsed time = 1m 30s
Thread 50 is finished, elapsed time = 1m 30s
Thread 34 is finished, elapsed time = 1m 30s
Thread 81 is finished, elapsed time = 1m 30s
Thread 10 is finished, elapsed time = 1m 31s
Thread 96 is finished, elapsed time = 1m 31s
Thread 149 is finished, elapsed time = 1m 30s
Thread 11 is finished, elapsed time = 1m 31s
Thread 161 is finished, elapsed time = 1m 30s
Thread 51 is finished, elapsed time = 1m 31s
Thread 39 is finished, elapsed time = 1m 31s
Thread 7 is finished, elapsed time = 1m 31s
Thread 52 is finished, elapsed time = 1m 31s
Thread 46 is finished, elapsed time = 1m 31s
Thread 181 is finished, elapsed time = 1m 31s
Thread 37 is finished, elapsed time = 1m 32s
Thread 97 is finished, elapsed time = 1m 32s
Thread 57 is finished, elapsed time = 1m 32s
Thread 1 is finished, elapsed time = 1m 32s
Thread 73 is finished, elapsed time = 1m 32s
Thread 30 is finished, elapsed time = 1m 32s
Thread 183 is finished, elapsed time = 1m 32s
Thread 104 is finished, elapsed time = 1m 32s
Thread 142 is finished, elapsed time = 1m 32s
Thread 33 is finished, elapsed time = 1m 32s
Thread 63 is finished, elapsed time = 1m 32s
Thread 4 is finished, elapsed time = 1m 33s
Thread 153 is finished, elapsed time = 1m 32s
Thread 60 is finished, elapsed time = 1m 33s
Thread 44 is finished, elapsed time = 1m 33s
Thread 137 is finished, elapsed time = 1m 32s
Thread 12 is finished, elapsed time = 1m 33s
Thread 56 is finished, elapsed time = 1m 33s
Thread 31 is finished, elapsed time = 1m 33s
Thread 105 is finished, elapsed time = 1m 33s
Thread 119 is finished, elapsed time = 1m 33s
Thread 160 is finished, elapsed time = 1m 33s
Thread 53 is finished, elapsed time = 1m 33s
Thread 72 is finished, elapsed time = 1m 33s
Thread 38 is finished, elapsed time = 1m 33s
Thread 75 is finished, elapsed time = 1m 33s
Thread 141 is finished, elapsed time = 1m 33s
Thread 130 is finished, elapsed time = 1m 33s
Thread 49 is finished, elapsed time = 1m 34s
Thread 55 is finished, elapsed time = 1m 34s
Thread 103 is finished, elapsed time = 1m 34s
Thread 35 is finished, elapsed time = 1m 34s
Thread 168 is finished, elapsed time = 1m 34s
Thread 68 is finished, elapsed time = 1m 34s
Thread 89 is finished, elapsed time = 1m 34s
Thread 85 is finished, elapsed time = 1m 34s
Thread 69 is finished, elapsed time = 1m 34s
Thread 92 is finished, elapsed time = 1m 34s
Thread 5 is finished, elapsed time = 1m 34s
Thread 15 is finished, elapsed time = 1m 35s
Thread 182 is finished, elapsed time = 1m 34s
Thread 84 is finished, elapsed time = 1m 35s
Thread 117 is finished, elapsed time = 1m 35s
Thread 107 is finished, elapsed time = 1m 35s
Thread 157 is finished, elapsed time = 1m 35s
Thread 19 is finished, elapsed time = 1m 35s
Thread 27 is finished, elapsed time = 1m 35s
Thread 70 is finished, elapsed time = 1m 35s
Thread 134 is finished, elapsed time = 1m 35s
Thread 98 is finished, elapsed time = 1m 35s
Thread 170 is finished, elapsed time = 1m 35s
Thread 28 is finished, elapsed time = 1m 36s
Thread 67 is finished, elapsed time = 1m 36s
Thread 23 is finished, elapsed time = 1m 36s
Thread 188 is finished, elapsed time = 1m 35s
Thread 111 is finished, elapsed time = 1m 36s
Thread 25 is finished, elapsed time = 1m 36s
Thread 0 is finished, elapsed time = 1m 36s
Thread 143 is finished, elapsed time = 1m 36s
Thread 163 is finished, elapsed time = 1m 36s
Thread 47 is finished, elapsed time = 1m 36s
Thread 65 is finished, elapsed time = 1m 36s
Thread 121 is finished, elapsed time = 1m 36s
Thread 42 is finished, elapsed time = 1m 37s
Thread 29 is finished, elapsed time = 1m 37s
Thread 180 is finished, elapsed time = 1m 36s
Thread 138 is finished, elapsed time = 1m 37s
Thread 114 is finished, elapsed time = 1m 37s
Thread 62 is finished, elapsed time = 1m 37s
Thread 152 is finished, elapsed time = 1m 38s
Thread 178 is finished, elapsed time = 1m 37s
Thread 54 is finished, elapsed time = 1m 38s
Thread 185 is finished, elapsed time = 1m 37s
Thread 14 is finished, elapsed time = 1m 38s
Thread 36 is finished, elapsed time = 1m 38s
Thread 106 is finished, elapsed time = 1m 38s
Thread 184 is finished, elapsed time = 1m 38s
Thread 115 is finished, elapsed time = 1m 39s
From comparison of palindromic and non-palindromic: 950228377680
Thread 0 has load 61754810595
Thread 1 has load 61755699759
Thread 2 has load 61755283425
Thread 3 has load 61753558125
Thread 4 has load 61755300431
Thread 5 has load 61755688027
Thread 6 has load 61754717238
Thread 7 has load 61757125512
Thread 8 has load 61758128922
Thread 9 has load 61757723580
Thread 10 has load 61755905598
Thread 11 has load 61757359818
Thread 12 has load 61757354055
Thread 13 has load 61755884202
Thread 14 has load 61757595200
Thread 15 has load 61757793988
Thread 16 has load 61756476234
Thread 17 has load 61753637606
Thread 18 has load 61753869379
Thread 19 has load 61757113395
Thread 20 has load 61754173800
Thread 21 has load 61754210171
Thread 22 has load 61757163639
Thread 23 has load 61753919095
Thread 24 has load 61753554651
Thread 25 has load 61756010709
Thread 26 has load 61756740441
Thread 27 has load 61755738555
Thread 28 has load 61757458962
Thread 29 has load 61757395557
Thread 30 has load 61755542793
Thread 31 has load 61756312583
Thread 32 has load 61755239917
Thread 33 has load 61756708398
Thread 34 has load 61756280534
Thread 35 has load 61753950250
Thread 36 has load 61754058470
Thread 37 has load 61756542205
Thread 38 has load 61757019510
Thread 39 has load 61755483758
Thread 40 has load 61756218118
Thread 41 has load 61754882910
Thread 42 has load 61755732129
Thread 43 has load 61754454405
Thread 44 has load 61755274356
Thread 45 has load 61753909107
Thread 46 has load 61754553692
Thread 47 has load 61757141733
Thread 48 has load 61757433298
Thread 49 has load 61755420275
Thread 50 has load 61755237889
Thread 51 has load 61756818306
Thread 52 has load 61755979739
Thread 53 has load 61756811818
Thread 54 has load 61755162132
Thread 55 has load 61755089736
Thread 56 has load 61756524725
Thread 57 has load 61755358975
Thread 58 has load 61755605070
Thread 59 has load 61757191737
Thread 60 has load 61756055613
Thread 61 has load 61756162259
Thread 62 has load 61757438986
Thread 63 has load 61755867684
Thread 64 has load 61755366321
Thread 65 has load 61755860744
Thread 66 has load 61757276175
Thread 67 has load 61755655510
Thread 68 has load 61754852211
Thread 69 has load 61754789964
Thread 70 has load 61755391800
Thread 71 has load 61756580085
Thread 72 has load 61754475198
Thread 73 has load 61756633332
Thread 74 has load 61755372456
Thread 75 has load 61754430129
Thread 76 has load 61753725681
Thread 77 has load 61756896924
Thread 78 has load 61756390071
Thread 79 has load 61755874532
Thread 80 has load 61755266713
Thread 81 has load 61754482265
Thread 82 has load 61757071300
Thread 83 has load 61755643422
Thread 84 has load 61753780998
Thread 85 has load 61754980455
Thread 86 has load 61755517799
Thread 87 has load 61755303436
Thread 88 has load 61754246937
Thread 89 has load 61755771327
Thread 90 has load 61756217330
Thread 91 has load 61755491421
Thread 92 has load 61753499190
Thread 93 has load 61753588624
Thread 94 has load 61755591591
Thread 95 has load 61755930867
Thread 96 has load 61754507258
Thread 97 has load 61754591404
Thread 98 has load 61756008713
Thread 99 has load 61755248668
Thread 100 has load 61755522350
Thread 101 has load 61756649740
Thread 102 has load 61755170835
Thread 103 has load 61754236005
Thread 104 has load 61753659534
Thread 105 has load 61756474416
Thread 106 has load 61756010294
Thread 107 has load 61755333795
Thread 108 has load 61754250235
Thread 109 has load 61755705851
Thread 110 has load 61756298854
Thread 111 has load 61755826673
Thread 112 has load 61754084257
Thread 113 has load 61753927701
Thread 114 has load 61755065984
Thread 115 has load 61754181058
Thread 116 has load 61754058498
Thread 117 has load 61754396027
Thread 118 has load 61754887183
Thread 119 has load 61755221229
Thread 120 has load 61755083063
Thread 121 has load 61754153128
Thread 122 has load 61754983859
Thread 123 has load 61754305338
Thread 124 has load 61754616403
Thread 125 has load 61755490254
Thread 126 has load 61753704110
Thread 127 has load 61754440870
Thread 128 has load 61754420076
Thread 129 has load 61755909537
Thread 130 has load 61755657213
Thread 131 has load 61755869280
Thread 132 has load 61755975225
Thread 133 has load 61755394710
Thread 134 has load 61753537322
Thread 135 has load 61754967142
Thread 136 has load 61753763900
Thread 137 has load 61754371021
Thread 138 has load 61755956612
Thread 139 has load 61755187662
Thread 140 has load 61753759225
Thread 141 has load 61755660263
Thread 142 has load 61754970343
Thread 143 has load 61755536949
Thread 144 has load 61753856190
Thread 145 has load 61753524030
Thread 146 has load 61755542820
Thread 147 has load 61753918218
Thread 148 has load 61754145642
Thread 149 has load 61754610321
Thread 150 has load 61753658004
Thread 151 has load 61753926045
Thread 152 has load 61755584925
Thread 153 has load 61754391216
Thread 154 has load 61754507360
Thread 155 has load 61755493360
Thread 156 has load 61754668077
Thread 157 has load 61755235868
Thread 158 has load 61753980424
Thread 159 has load 61755284745
Thread 160 has load 61755211206
Thread 161 has load 61755269940
Thread 162 has load 61754505639
Thread 163 has load 61755043710
Thread 164 has load 61754617215
Thread 165 has load 61753828253
Thread 166 has load 61753994107
Thread 167 has load 61753568618
Thread 168 has load 61754731912
Thread 169 has load 61754760431
Thread 170 has load 61754037570
Thread 171 has load 61753718394
Thread 172 has load 61753604985
Thread 173 has load 61754467276
Thread 174 has load 61754235585
Thread 175 has load 61753908834
Thread 176 has load 61754094785
Thread 177 has load 61754028931
Thread 178 has load 61754554430
Thread 179 has load 61754286517
Thread 180 has load 61753977857
Thread 181 has load 61754446126
Thread 182 has load 61753629180
Thread 183 has load 61753755969
Thread 184 has load 61754055440
Thread 185 has load 61753792153
Thread 186 has load 61754020043
Thread 187 has load 61753782769
Thread 188 has load 61753656791
Thread 189 has load 61433712550
Thread 0 is finished, elapsed time = 9h 55m
Thread 167 is finished, elapsed time = 9h 59m
Thread 165 is finished, elapsed time = 10h 
Thread 164 is finished, elapsed time = 10h 1m
Thread 163 is finished, elapsed time = 10h 2m
Thread 162 is finished, elapsed time = 10h 2m
Thread 166 is finished, elapsed time = 10h 4m
Thread 168 is finished, elapsed time = 10h 4m
Thread 161 is finished, elapsed time = 10h 6m
Thread 175 is finished, elapsed time = 10h 7m
Thread 171 is finished, elapsed time = 10h 9m
Thread 160 is finished, elapsed time = 10h 9m
Thread 169 is finished, elapsed time = 10h 10m
Thread 105 is finished, elapsed time = 10h 10m
Thread 159 is finished, elapsed time = 10h 11m
Thread 1 is finished, elapsed time = 10h 12m
Thread 172 is finished, elapsed time = 10h 12m
Thread 176 is finished, elapsed time = 10h 13m
Thread 9 is finished, elapsed time = 10h 15m
Thread 178 is finished, elapsed time = 10h 15m
Thread 174 is finished, elapsed time = 10h 17m
Thread 186 is finished, elapsed time = 10h 17m
Thread 173 is finished, elapsed time = 10h 18m
Thread 180 is finished, elapsed time = 10h 18m
Thread 158 is finished, elapsed time = 10h 18m
Thread 170 is finished, elapsed time = 10h 19m
Thread 177 is finished, elapsed time = 10h 19m
Thread 187 is finished, elapsed time = 10h 19m
Thread 104 is finished, elapsed time = 10h 20m
Thread 125 is finished, elapsed time = 10h 20m
Thread 4 is finished, elapsed time = 10h 21m
Thread 2 is finished, elapsed time = 10h 21m
Thread 122 is finished, elapsed time = 10h 21m
Thread 106 is finished, elapsed time = 10h 22m
Thread 179 is finished, elapsed time = 10h 22m
Thread 130 is finished, elapsed time = 10h 23m
Thread 154 is finished, elapsed time = 10h 23m
Thread 108 is finished, elapsed time = 10h 23m
Thread 131 is finished, elapsed time = 10h 23m
Thread 156 is finished, elapsed time = 10h 23m
Thread 102 is finished, elapsed time = 10h 23m
Thread 152 is finished, elapsed time = 10h 24m
Thread 72 is finished, elapsed time = 10h 25m
Thread 8 is finished, elapsed time = 10h 25m
Thread 145 is finished, elapsed time = 10h 25m
Thread 86 is finished, elapsed time = 10h 25m
Thread 128 is finished, elapsed time = 10h 25m
Thread 181 is finished, elapsed time = 10h 25m
Thread 92 is finished, elapsed time = 10h 25m
Thread 97 is finished, elapsed time = 10h 26m
Thread 93 is finished, elapsed time = 10h 26m
Thread 3 is finished, elapsed time = 10h 26m
Thread 95 is finished, elapsed time = 10h 26m
Thread 73 is finished, elapsed time = 10h 26m
Thread 110 is finished, elapsed time = 10h 26m
Thread 129 is finished, elapsed time = 10h 26m
Thread 6 is finished, elapsed time = 10h 27m
Thread 107 is finished, elapsed time = 10h 27m
Thread 121 is finished, elapsed time = 10h 27m
Thread 136 is finished, elapsed time = 10h 27m
Thread 118 is finished, elapsed time = 10h 27m
Thread 185 is finished, elapsed time = 10h 27m
Thread 140 is finished, elapsed time = 10h 27m
Thread 137 is finished, elapsed time = 10h 27m
Thread 148 is finished, elapsed time = 10h 28m
Thread 114 is finished, elapsed time = 10h 28m
Thread 52 is finished, elapsed time = 10h 28m
Thread 109 is finished, elapsed time = 10h 28m
Thread 123 is finished, elapsed time = 10h 28m
Thread 153 is finished, elapsed time = 10h 28m
Thread 184 is finished, elapsed time = 10h 28m
Thread 117 is finished, elapsed time = 10h 28m
Thread 126 is finished, elapsed time = 10h 28m
Thread 69 is finished, elapsed time = 10h 28m
Thread 132 is finished, elapsed time = 10h 28m
Thread 155 is finished, elapsed time = 10h 28m
Thread 100 is finished, elapsed time = 10h 29m
Thread 74 is finished, elapsed time = 10h 29m
Thread 76 is finished, elapsed time = 10h 29m
Thread 96 is finished, elapsed time = 10h 29m
Thread 135 is finished, elapsed time = 10h 29m
Thread 112 is finished, elapsed time = 10h 29m
Thread 89 is finished, elapsed time = 10h 30m
Thread 98 is finished, elapsed time = 10h 30m
Thread 134 is finished, elapsed time = 10h 30m
Thread 139 is finished, elapsed time = 10h 30m
Thread 35 is finished, elapsed time = 10h 30m
Thread 151 is finished, elapsed time = 10h 30m
Thread 7 is finished, elapsed time = 10h 30m
Thread 144 is finished, elapsed time = 10h 30m
Thread 71 is finished, elapsed time = 10h 30m
Thread 127 is finished, elapsed time = 10h 30m
Thread 79 is finished, elapsed time = 10h 30m
Thread 81 is finished, elapsed time = 10h 31m
Thread 146 is finished, elapsed time = 10h 31m
Thread 113 is finished, elapsed time = 10h 31m
Thread 78 is finished, elapsed time = 10h 31m
Thread 141 is finished, elapsed time = 10h 31m
Thread 149 is finished, elapsed time = 10h 31m
Thread 147 is finished, elapsed time = 10h 31m
Thread 150 is finished, elapsed time = 10h 31m
Thread 62 is finished, elapsed time = 10h 31m
Thread 42 is finished, elapsed time = 10h 31m
Thread 80 is finished, elapsed time = 10h 31m
Thread 70 is finished, elapsed time = 10h 31m
Thread 183 is finished, elapsed time = 10h 32m
Thread 124 is finished, elapsed time = 10h 32m
Thread 115 is finished, elapsed time = 10h 32m
Thread 67 is finished, elapsed time = 10h 32m
Thread 53 is finished, elapsed time = 10h 32m
Thread 133 is finished, elapsed time = 10h 32m
Thread 119 is finished, elapsed time = 10h 32m
Thread 91 is finished, elapsed time = 10h 32m
Thread 101 is finished, elapsed time = 10h 32m
Thread 138 is finished, elapsed time = 10h 32m
Thread 157 is finished, elapsed time = 10h 32m
Thread 82 is finished, elapsed time = 10h 32m
Thread 85 is finished, elapsed time = 10h 32m
Thread 188 is finished, elapsed time = 10h 33m
Thread 83 is finished, elapsed time = 10h 33m
Thread 87 is finished, elapsed time = 10h 33m
Thread 48 is finished, elapsed time = 10h 33m
Thread 182 is finished, elapsed time = 10h 33m
Thread 143 is finished, elapsed time = 10h 33m
Thread 64 is finished, elapsed time = 10h 33m
Thread 26 is finished, elapsed time = 10h 33m
Thread 90 is finished, elapsed time = 10h 33m
Thread 84 is finished, elapsed time = 10h 33m
Thread 103 is finished, elapsed time = 10h 33m
Thread 99 is finished, elapsed time = 10h 33m
Thread 111 is finished, elapsed time = 10h 33m
Thread 66 is finished, elapsed time = 10h 33m
Thread 30 is finished, elapsed time = 10h 33m
Thread 50 is finished, elapsed time = 10h 33m
Thread 58 is finished, elapsed time = 10h 33m
Thread 88 is finished, elapsed time = 10h 33m
Thread 68 is finished, elapsed time = 10h 33m
Thread 36 is finished, elapsed time = 10h 33m
Thread 77 is finished, elapsed time = 10h 33m
Thread 25 is finished, elapsed time = 10h 34m
Thread 59 is finished, elapsed time = 10h 34m
Thread 37 is finished, elapsed time = 10h 34m
Thread 41 is finished, elapsed time = 10h 34m
Thread 61 is finished, elapsed time = 10h 34m
Thread 57 is finished, elapsed time = 10h 34m
Thread 54 is finished, elapsed time = 10h 34m
Thread 56 is finished, elapsed time = 10h 34m
Thread 51 is finished, elapsed time = 10h 34m
Thread 5 is finished, elapsed time = 10h 34m
Thread 32 is finished, elapsed time = 10h 34m
Thread 75 is finished, elapsed time = 10h 35m
Thread 94 is finished, elapsed time = 10h 35m
Thread 142 is finished, elapsed time = 10h 35m
Thread 44 is finished, elapsed time = 10h 35m
Thread 46 is finished, elapsed time = 10h 35m
Thread 120 is finished, elapsed time = 10h 35m
Thread 43 is finished, elapsed time = 10h 35m
Thread 116 is finished, elapsed time = 10h 35m
Thread 47 is finished, elapsed time = 10h 35m
Thread 45 is finished, elapsed time = 10h 35m
Thread 28 is finished, elapsed time = 10h 35m
Thread 11 is finished, elapsed time = 10h 35m
Thread 39 is finished, elapsed time = 10h 35m
Thread 27 is finished, elapsed time = 10h 35m
Thread 65 is finished, elapsed time = 10h 35m
Thread 12 is finished, elapsed time = 10h 35m
Thread 38 is finished, elapsed time = 10h 36m
Thread 24 is finished, elapsed time = 10h 36m
Thread 40 is finished, elapsed time = 10h 36m
Thread 33 is finished, elapsed time = 10h 36m
Thread 60 is finished, elapsed time = 10h 36m
Thread 23 is finished, elapsed time = 10h 36m
Thread 31 is finished, elapsed time = 10h 36m
Thread 17 is finished, elapsed time = 10h 36m
Thread 55 is finished, elapsed time = 10h 36m
Thread 20 is finished, elapsed time = 10h 36m
Thread 63 is finished, elapsed time = 10h 36m
Thread 34 is finished, elapsed time = 10h 36m
Thread 22 is finished, elapsed time = 10h 36m
Thread 16 is finished, elapsed time = 10h 36m
Thread 13 is finished, elapsed time = 10h 37m
Thread 189 is finished, elapsed time = 10h 37m
Thread 29 is finished, elapsed time = 10h 37m
Thread 49 is finished, elapsed time = 10h 37m
Thread 18 is finished, elapsed time = 10h 37m
Thread 14 is finished, elapsed time = 10h 37m
Thread 21 is finished, elapsed time = 10h 37m
Thread 10 is finished, elapsed time = 10h 37m
Thread 15 is finished, elapsed time = 10h 38m
Thread 19 is finished, elapsed time = 10h 39m
From comparison of non-palindromics and their reverses: 331429067071428
Total elapsed time = 21h 25m
691680497233180
