Number of Dyck words is 208012
Processing Dyck words, elapsed time = 404ms 
Dyck words use ~ 10.032143 MB
Using 190 / 192 threads
Thread 59 has load 517720
Thread 60 has load 517720
Thread 61 has load 517720
Thread 62 has load 517720
Thread 63 has load 517720
Thread 64 has load 517720
Thread 65 has load 517720
Thread 66 has load 517720
Thread 67 has load 517720
Thread 68 has load 517720
Thread 69 has load 517720
Thread 70 has load 517720
Thread 71 has load 517720
Thread 72 has load 517720
Thread 73 has load 517720
Thread 74 has load 517720
Thread 75 has load 517720
Thread 76 has load 517720
Thread 77 has load 517720
Thread 78 has load 517720
Thread 79 has load 517720
Thread 80 has load 517720
Thread 81 has load 517720
Thread 82 has load 517720
Thread 83 has load 517720
Thread 84 has load 517720
Thread 85 has load 517720
Thread 86 has load 517720
Thread 87 has load 517720
Thread 88 has load 517720
Thread 89 has load 517720
Thread 90 has load 517720
Thread 91 has load 517720
Thread 92 has load 517720
Thread 93 has load 517720
Thread 94 has load 517720
Thread 95 has load 517720
Thread 96 has load 517720
Thread 97 has load 517720
Thread 98 has load 517720
Thread 99 has load 517720
Thread 100 has load 517720
Thread 101 has load 517720
Thread 102 has load 517720
Thread 103 has load 517720
Thread 104 has load 517720
Thread 105 has load 517720
Thread 106 has load 517720
Thread 107 has load 517720
Thread 108 has load 517720
Thread 109 has load 517720
Thread 110 has load 517720
Thread 111 has load 517720
Thread 112 has load 517720
Thread 113 has load 517720
Thread 114 has load 517720
Thread 115 has load 517720
Thread 116 has load 517720
Thread 117 has load 517720
Thread 118 has load 517720
Thread 119 has load 517720
Thread 120 has load 517720
Thread 121 has load 517720
Thread 122 has load 517720
Thread 123 has load 517720
Thread 124 has load 517720
Thread 125 has load 517720
Thread 126 has load 517720
Thread 127 has load 517720
Thread 128 has load 517720
Thread 129 has load 517720
Thread 130 has load 517720
Thread 131 has load 517720
Thread 132 has load 517720
Thread 133 has load 517720
Thread 134 has load 517720
Thread 135 has load 517720
Thread 136 has load 517720
Thread 137 has load 517720
Thread 138 has load 517720
Thread 139 has load 517720
Thread 140 has load 517720
Thread 141 has load 517720
Thread 142 has load 517720
Thread 143 has load 517720
Thread 144 has load 517720
Thread 145 has load 517720
Thread 146 has load 517720
Thread 147 has load 517720
Thread 148 has load 517720
Thread 149 has load 517720
Thread 150 has load 517720
Thread 151 has load 517720
Thread 152 has load 517720
Thread 153 has load 517720
Thread 154 has load 517720
Thread 155 has load 517720
Thread 156 has load 517720
Thread 157 has load 517720
Thread 158 has load 517720
Thread 159 has load 517720
Thread 160 has load 517720
Thread 161 has load 517720
Thread 162 has load 517720
Thread 163 has load 517720
Thread 164 has load 517720
Thread 165 has load 517720
Thread 166 has load 517720
Thread 167 has load 517720
Thread 168 has load 517720
Thread 169 has load 517720
Thread 170 has load 517720
Thread 171 has load 517720
Thread 172 has load 517720
Thread 173 has load 517720
Thread 174 has load 517720
Thread 175 has load 517720
Thread 176 has load 517720
Thread 177 has load 517720
Thread 178 has load 517720
Thread 179 has load 517720
Thread 180 has load 517720
Thread 181 has load 517720
Thread 182 has load 517720
Thread 183 has load 517720
Thread 184 has load 414176
Thread 7 is finished, elapsed time = 58ms 
Thread 8 is finished, elapsed time = 62ms 
Thread 9 is finished, elapsed time = 67ms 
Thread 3 is finished, elapsed time = 69ms 
Thread 42 is finished, elapsed time = 66ms 
Thread 6 is finished, elapsed time = 71ms 
Thread 33 is finished, elapsed time = 69ms 
Thread 12 is finished, elapsed time = 72ms 
Thread 41 is finished, elapsed time = 70ms 
Thread 21 is finished, elapsed time = 72ms 
Thread 43 is finished, elapsed time = 71ms 
Thread 57 is finished, elapsed time = 70ms 
Thread 10 is finished, elapsed time = 76ms 
Thread 56 is finished, elapsed time = 72ms 
Thread 13 is finished, elapsed time = 78ms 
Thread 39 is finished, elapsed time = 76ms 
Thread 4 is finished, elapsed time = 80ms 
Thread 27 is finished, elapsed time = 78ms 
Thread 46 is finished, elapsed time = 78ms 
Thread 1 is finished, elapsed time = 83ms 
Thread 62 is finished, elapsed time = 73ms 
Thread 0 is finished, elapsed time = 85ms 
Thread 59 is finished, elapsed time = 78ms 
Thread 2 is finished, elapsed time = 87ms 
Thread 70 is finished, elapsed time = 62ms 
Thread 38 is finished, elapsed time = 91ms 
Thread 66 is finished, elapsed time = 78ms 
Thread 14 is finished, elapsed time = 95ms 
Thread 67 is finished, elapsed time = 80ms 
Thread 16 is finished, elapsed time = 101ms 
Thread 29 is finished, elapsed time = 100ms 
Thread 52 is finished, elapsed time = 98ms 
Thread 54 is finished, elapsed time = 100ms 
Thread 15 is finished, elapsed time = 105ms 
Thread 37 is finished, elapsed time = 104ms 
Thread 34 is finished, elapsed time = 104ms 
Thread 26 is finished, elapsed time = 108ms 
Thread 81 is finished, elapsed time = 66ms 
Thread 60 is finished, elapsed time = 103ms 
Thread 68 is finished, elapsed time = 89ms 
Thread 19 is finished, elapsed time = 111ms 
Thread 76 is finished, elapsed time = 77ms 
Thread 28 is finished, elapsed time = 111ms 
Thread 5 is finished, elapsed time = 114ms 
Thread 24 is finished, elapsed time = 113ms 
Thread 18 is finished, elapsed time = 114ms 
Thread 36 is finished, elapsed time = 113ms 
Thread 20 is finished, elapsed time = 114ms 
Thread 71 is finished, elapsed time = 89ms 
Thread 11 is finished, elapsed time = 116ms 
Thread 25 is finished, elapsed time = 114ms 
Thread 31 is finished, elapsed time = 114ms 
Thread 23 is finished, elapsed time = 115ms 
Thread 30 is finished, elapsed time = 115ms 
Thread 49 is finished, elapsed time = 113ms 
Thread 50 is finished, elapsed time = 114ms 
Thread 44 is finished, elapsed time = 115ms 
Thread 74 is finished, elapsed time = 88ms 
Thread 32 is finished, elapsed time = 116ms 
Thread 63 is finished, elapsed time = 108ms 
Thread 58 is finished, elapsed time = 114ms 
Thread 75 is finished, elapsed time = 86ms 
Thread 65 is finished, elapsed time = 105ms 
Thread 85 is finished, elapsed time = 70ms 
Thread 22 is finished, elapsed time = 120ms 
Thread 48 is finished, elapsed time = 118ms 
Thread 73 is finished, elapsed time = 93ms 
Thread 35 is finished, elapsed time = 120ms 
Thread 61 is finished, elapsed time = 114ms 
Thread 64 is finished, elapsed time = 110ms 
Thread 92 is finished, elapsed time = 62ms 
Thread 53 is finished, elapsed time = 120ms 
Thread 17 is finished, elapsed time = 125ms 
Thread 79 is finished, elapsed time = 85ms 
Thread 80 is finished, elapsed time = 85ms 
Thread 47 is finished, elapsed time = 124ms 
Thread 86 is finished, elapsed time = 77ms 
Thread 90 is finished, elapsed time = 71ms 
Thread 77 is finished, elapsed time = 93ms 
Thread 40 is finished, elapsed time = 128ms 
Thread 89 is finished, elapsed time = 73ms 
Thread 88 is finished, elapsed time = 77ms 
Thread 95 is finished, elapsed time = 72ms 
Thread 84 is finished, elapsed time = 92ms 
Thread 98 is finished, elapsed time = 72ms 
Thread 87 is finished, elapsed time = 93ms 
Thread 82 is finished, elapsed time = 102ms 
Thread 69 is finished, elapsed time = 125ms 
Thread 106 is finished, elapsed time = 66ms 
Thread 185 is finished, elapsed time = 280μs 
Thread 188 is finished, elapsed time = 44μs 
Thread 186 is finished, elapsed time = 1553μs 
Thread 189 is finished, elapsed time = 1486μs 
Thread 78 is finished, elapsed time = 117ms 
Thread 187 is finished, elapsed time = 4536μs 
Thread 108 is finished, elapsed time = 70ms 
Thread 94 is finished, elapsed time = 95ms 
Thread 97 is finished, elapsed time = 92ms 
Thread 107 is finished, elapsed time = 81ms 
Thread 96 is finished, elapsed time = 98ms 
Thread 139 is finished, elapsed time = 48ms 
Thread 104 is finished, elapsed time = 92ms 
Thread 109 is finished, elapsed time = 87ms 
Thread 99 is finished, elapsed time = 101ms 
Thread 100 is finished, elapsed time = 102ms 
Thread 105 is finished, elapsed time = 94ms 
Thread 119 is finished, elapsed time = 79ms 
Thread 121 is finished, elapsed time = 76ms 
Thread 101 is finished, elapsed time = 103ms 
Thread 102 is finished, elapsed time = 102ms 
Thread 115 is finished, elapsed time = 87ms 
Thread 72 is finished, elapsed time = 153ms 
Thread 114 is finished, elapsed time = 83ms 
Thread 83 is finished, elapsed time = 135ms 
Thread 148 is finished, elapsed time = 52ms 
Thread 103 is finished, elapsed time = 105ms 
Thread 55 is finished, elapsed time = 180ms 
Thread 51 is finished, elapsed time = 181ms 
Thread 123 is finished, elapsed time = 82ms 
Thread 130 is finished, elapsed time = 75ms 
Thread 91 is finished, elapsed time = 126ms 
Thread 45 is finished, elapsed time = 184ms 
Thread 128 is finished, elapsed time = 79ms 
Thread 118 is finished, elapsed time = 84ms 
Thread 93 is finished, elapsed time = 125ms 
Thread 157 is finished, elapsed time = 54ms 
Thread 129 is finished, elapsed time = 83ms 
Thread 124 is finished, elapsed time = 89ms 
Thread 146 is finished, elapsed time = 65ms 
Thread 113 is finished, elapsed time = 103ms 
Thread 111 is finished, elapsed time = 99ms 
Thread 126 is finished, elapsed time = 90ms 
Thread 122 is finished, elapsed time = 93ms 
Thread 120 is finished, elapsed time = 94ms 
Thread 177 is finished, elapsed time = 49ms 
Thread 166 is finished, elapsed time = 57ms 
Thread 117 is finished, elapsed time = 96ms 
Thread 170 is finished, elapsed time = 57ms 
Thread 112 is finished, elapsed time = 109ms 
Thread 174 is finished, elapsed time = 55ms 
Thread 180 is finished, elapsed time = 52ms 
Thread 144 is finished, elapsed time = 75ms 
Thread 110 is finished, elapsed time = 105ms 
Thread 116 is finished, elapsed time = 98ms 
Thread 155 is finished, elapsed time = 68ms 
Thread 125 is finished, elapsed time = 98ms 
Thread 145 is finished, elapsed time = 77ms 
Thread 181 is finished, elapsed time = 57ms 
Thread 136 is finished, elapsed time = 87ms 
Thread 172 is finished, elapsed time = 62ms 
Thread 169 is finished, elapsed time = 64ms 
Thread 162 is finished, elapsed time = 68ms 
Thread 165 is finished, elapsed time = 67ms 
Thread 168 is finished, elapsed time = 65ms 
Thread 132 is finished, elapsed time = 95ms 
Thread 131 is finished, elapsed time = 99ms 
Thread 127 is finished, elapsed time = 105ms 
Thread 138 is finished, elapsed time = 90ms 
Thread 149 is finished, elapsed time = 82ms 
Thread 135 is finished, elapsed time = 94ms 
Thread 153 is finished, elapsed time = 81ms 
Thread 133 is finished, elapsed time = 99ms 
Thread 134 is finished, elapsed time = 100ms 
Thread 173 is finished, elapsed time = 72ms 
Thread 151 is finished, elapsed time = 87ms 
Thread 147 is finished, elapsed time = 90ms 
Thread 154 is finished, elapsed time = 86ms 
Thread 141 is finished, elapsed time = 96ms 
Thread 143 is finished, elapsed time = 95ms 
Thread 158 is finished, elapsed time = 85ms 
Thread 137 is finished, elapsed time = 101ms 
Thread 142 is finished, elapsed time = 98ms 
Thread 150 is finished, elapsed time = 93ms 
Thread 175 is finished, elapsed time = 77ms 
Thread 164 is finished, elapsed time = 85ms 
Thread 178 is finished, elapsed time = 77ms 
Thread 171 is finished, elapsed time = 81ms 
Thread 163 is finished, elapsed time = 89ms 
Thread 152 is finished, elapsed time = 97ms 
Thread 160 is finished, elapsed time = 92ms 
Thread 182 is finished, elapsed time = 80ms 
Thread 159 is finished, elapsed time = 93ms 
Thread 140 is finished, elapsed time = 107ms 
Thread 156 is finished, elapsed time = 96ms 
Thread 184 is finished, elapsed time = 81ms 
Thread 179 is finished, elapsed time = 86ms 
Thread 176 is finished, elapsed time = 88ms 
Thread 183 is finished, elapsed time = 85ms 
Thread 161 is finished, elapsed time = 99ms 
Thread 167 is finished, elapsed time = 99ms 
From comparison of palindromic and non-palindromic: 2851638400
Thread 0 has load 28230384
Thread 1 has load 28258853
Thread 2 has load 28286500
Thread 3 has load 28313322
Thread 4 has load 28237146
Thread 5 has load 28262864
Thread 6 has load 28287751
Thread 7 has load 28311804
Thread 8 has load 28233963
Thread 9 has load 28256900
Thread 10 has load 28278997
Thread 11 has load 28300251
Thread 12 has load 28220727
Thread 13 has load 28240853
Thread 14 has load 28260130
Thread 15 has load 28278555
Thread 16 has load 28296125
Thread 17 has load 28312837
Thread 18 has load 28230468
Thread 19 has load 28246032
Thread 20 has load 28260732
Thread 21 has load 28274565
Thread 22 has load 28287528
Thread 23 has load 28299618
Thread 24 has load 28310832
Thread 25 has load 28224983
Thread 26 has load 28235025
Thread 27 has load 28244185
Thread 28 has load 28252460
Thread 29 has load 28259847
Thread 30 has load 28266343
Thread 31 has load 28271945
Thread 32 has load 28276650
Thread 33 has load 28280455
Thread 34 has load 28283357
Thread 35 has load 28285353
Thread 36 has load 28286440
Thread 37 has load 28286615
Thread 38 has load 28285875
Thread 39 has load 28284217
Thread 40 has load 28281638
Thread 41 has load 28278135
Thread 42 has load 28273705
Thread 43 has load 28268345
Thread 44 has load 28262052
Thread 45 has load 28254823
Thread 46 has load 28246655
Thread 47 has load 28237545
Thread 48 has load 28227490
Thread 49 has load 28216487
Thread 50 has load 28293067
Thread 51 has load 28279520
Thread 52 has load 28265013
Thread 53 has load 28249543
Thread 54 has load 28233107
Thread 55 has load 28215702
Thread 56 has load 28283923
Thread 57 has load 28263918
Thread 58 has load 28242932
Thread 59 has load 28220962
Thread 60 has load 28283288
Thread 61 has load 28258678
Thread 62 has load 28233072
Thread 63 has load 28290750
Thread 64 has load 28262472
Thread 65 has load 28233186
Thread 66 has load 28286160
Thread 67 has load 28254170
Thread 68 has load 28221160
Thread 69 has load 28269374
Thread 70 has load 28233628
Thread 71 has load 28278407
Thread 72 has load 28239901
Thread 73 has load 28281215
Thread 74 has load 28239925
Thread 75 has load 28277744
Thread 76 has load 28233646
Thread 77 has load 28267940
Thread 78 has load 28221010
Thread 79 has load 28251749
Thread 80 has load 28280340
Thread 81 has load 28228756
Thread 82 has load 28253742
Thread 83 has load 28276550
Thread 84 has load 28220247
Thread 85 has load 28239400
Thread 86 has load 28256345
Thread 87 has load 28271070
Thread 88 has load 28283563
Thread 89 has load 28218750
Thread 90 has load 28227498
Thread 91 has load 28233984
Thread 92 has load 28238196
Thread 93 has load 28240122
Thread 94 has load 28239750
Thread 95 has load 28237068
Thread 96 has load 28232064
Thread 97 has load 28224726
Thread 98 has load 28215042
Thread 99 has load 28274202
Thread 100 has load 28258995
Thread 101 has load 28241400
Thread 102 has load 28221405
Thread 103 has load 28268595
Thread 104 has load 28242951
Thread 105 has load 28214865
Thread 106 has load 28252694
Thread 107 has load 28218861
Thread 108 has load 28250082
Thread 109 has load 28277550
Thread 110 has load 28234543
Thread 111 has load 28255275
Thread 112 has load 28272182
Thread 113 has load 28219825
Thread 114 has load 28229868
Thread 115 has load 28236014
Thread 116 has load 28238236
Thread 117 has load 28236507
Thread 118 has load 28230800
Thread 119 has load 28221088
Thread 120 has load 28269662
Thread 121 has load 28250950
Thread 122 has load 28228143
Thread 123 has load 28262157
Thread 124 has load 28230150
Thread 125 has load 28253967
Thread 126 has load 28272156
Thread 127 has load 28225610
Thread 128 has load 28233360
Thread 129 has load 28235350
Thread 130 has load 28231532
Thread 131 has load 28221858
Thread 132 has load 28262899
Thread 133 has load 28240368
Thread 134 has load 28267437
Thread 135 has load 28231815
Thread 136 has load 28244660
Thread 137 has load 28249780
Thread 138 has load 28247100
Thread 139 has load 28236545
Thread 140 has load 28218040
Thread 141 has load 28243446
Thread 142 has load 28259114
Thread 143 has load 28264936
Thread 144 has load 28260804
Thread 145 has load 28246610
Thread 146 has load 28222246
Thread 147 has load 28236167
Thread 148 has load 28237950
Thread 149 has load 28227448
Thread 150 has load 28251300
Thread 151 has load 28214574
Thread 152 has load 28256228
Thread 153 has load 28236312
Thread 154 has load 28245726
Thread 155 has load 28238049
Thread 156 has load 28256050
Thread 157 has load 28254491
Thread 158 has load 28233072
Thread 159 has load 28232488
Thread 160 has load 28249665
Thread 161 has load 28241822
Thread 162 has load 28247400
Thread 163 has load 28224898
Thread 164 has load 28248594
Thread 165 has load 28238630
Thread 166 has load 28230181
Thread 167 has load 28219394
Thread 168 has load 28236490
Thread 169 has load 28240535
Thread 170 has load 28227028
Thread 171 has load 28222932
Thread 172 has load 28219716
Thread 173 has load 28238202
Thread 174 has load 28236143
Thread 175 has load 28231135
Thread 176 has load 28235004
Thread 177 has load 28227411
Thread 178 has load 28235760
Thread 179 has load 28227072
Thread 180 has load 28232100
Thread 181 has load 28216823
Thread 182 has load 28232010
Thread 183 has load 28221829
Thread 184 has load 28221941
Thread 185 has load 28220047
Thread 186 has load 28220475
Thread 187 has load 28216107
Thread 188 has load 28216293
Thread 189 has load 21598878
Thread 189 is finished, elapsed time = 1903ms 
Thread 188 is finished, elapsed time = 4271ms 
Thread 182 is finished, elapsed time = 5268ms 
Thread 187 is finished, elapsed time = 5651ms 
Thread 170 is finished, elapsed time = 6114ms 
Thread 185 is finished, elapsed time = 6450ms 
Thread 149 is finished, elapsed time = 6489ms 
Thread 56 is finished, elapsed time = 6614ms 
Thread 167 is finished, elapsed time = 6740ms 
Thread 99 is finished, elapsed time = 6913ms 
Thread 102 is finished, elapsed time = 6930ms 
Thread 165 is finished, elapsed time = 7015ms 
Thread 176 is finished, elapsed time = 7099ms 
Thread 63 is finished, elapsed time = 7128ms 
Thread 122 is finished, elapsed time = 7166ms 
Thread 37 is finished, elapsed time = 7178ms 
Thread 148 is finished, elapsed time = 7186ms 
Thread 156 is finished, elapsed time = 7191ms 
Thread 98 is finished, elapsed time = 7224ms 
Thread 7 is finished, elapsed time = 7242ms 
Thread 38 is finished, elapsed time = 7320ms 
Thread 34 is finished, elapsed time = 7322ms 
Thread 169 is finished, elapsed time = 7300ms 
Thread 157 is finished, elapsed time = 7359ms 
Thread 41 is finished, elapsed time = 7367ms 
Thread 173 is finished, elapsed time = 7396ms 
Thread 36 is finished, elapsed time = 7439ms 
Thread 183 is finished, elapsed time = 7417ms 
Thread 33 is finished, elapsed time = 7430ms 
Thread 175 is finished, elapsed time = 7441ms 
Thread 43 is finished, elapsed time = 7437ms 
Thread 42 is finished, elapsed time = 7448ms 
Thread 31 is finished, elapsed time = 7483ms 
Thread 166 is finished, elapsed time = 7462ms 
Thread 29 is finished, elapsed time = 7567ms 
Thread 125 is finished, elapsed time = 7625ms 
Thread 154 is finished, elapsed time = 7649ms 
Thread 163 is finished, elapsed time = 7667ms 
Thread 181 is finished, elapsed time = 7690ms 
Thread 32 is finished, elapsed time = 7731ms 
Thread 107 is finished, elapsed time = 7779ms 
Thread 108 is finished, elapsed time = 7781ms 
Thread 101 is finished, elapsed time = 7810ms 
Thread 95 is finished, elapsed time = 7787ms 
Thread 171 is finished, elapsed time = 7778ms 
Thread 59 is finished, elapsed time = 7902ms 
Thread 81 is finished, elapsed time = 7937ms 
Thread 82 is finished, elapsed time = 7976ms 
Thread 150 is finished, elapsed time = 7980ms 
Thread 161 is finished, elapsed time = 8059ms 
Thread 84 is finished, elapsed time = 8073ms 
Thread 79 is finished, elapsed time = 8088ms 
Thread 85 is finished, elapsed time = 8072ms 
Thread 86 is finished, elapsed time = 8102ms 
Thread 57 is finished, elapsed time = 8120ms 
Thread 58 is finished, elapsed time = 8141ms 
Thread 54 is finished, elapsed time = 8163ms 
Thread 78 is finished, elapsed time = 8191ms 
Thread 55 is finished, elapsed time = 8175ms 
Thread 17 is finished, elapsed time = 8231ms 
Thread 6 is finished, elapsed time = 8287ms 
Thread 12 is finished, elapsed time = 8367ms 
Thread 146 is finished, elapsed time = 8372ms 
Thread 184 is finished, elapsed time = 8378ms 
Thread 15 is finished, elapsed time = 8440ms 
Thread 109 is finished, elapsed time = 8455ms 
Thread 168 is finished, elapsed time = 8423ms 
Thread 186 is finished, elapsed time = 8439ms 
Thread 103 is finished, elapsed time = 8516ms 
Thread 153 is finished, elapsed time = 8519ms 
Thread 118 is finished, elapsed time = 8555ms 
Thread 21 is finished, elapsed time = 8543ms 
Thread 96 is finished, elapsed time = 8544ms 
Thread 174 is finished, elapsed time = 8597ms 
Thread 172 is finished, elapsed time = 8652ms 
Thread 20 is finished, elapsed time = 8681ms 
Thread 69 is finished, elapsed time = 8683ms 
Thread 48 is finished, elapsed time = 8731ms 
Thread 177 is finished, elapsed time = 8728ms 
Thread 131 is finished, elapsed time = 8752ms 
Thread 44 is finished, elapsed time = 8788ms 
Thread 100 is finished, elapsed time = 8815ms 
Thread 18 is finished, elapsed time = 8800ms 
Thread 145 is finished, elapsed time = 8845ms 
Thread 164 is finished, elapsed time = 8806ms 
Thread 35 is finished, elapsed time = 8848ms 
Thread 30 is finished, elapsed time = 8886ms 
Thread 39 is finished, elapsed time = 8881ms 
Thread 49 is finished, elapsed time = 8889ms 
Thread 8 is finished, elapsed time = 8938ms 
Thread 19 is finished, elapsed time = 8918ms 
Thread 104 is finished, elapsed time = 8951ms 
Thread 61 is finished, elapsed time = 8911ms 
Thread 52 is finished, elapsed time = 8920ms 
Thread 68 is finished, elapsed time = 8916ms 
Thread 160 is finished, elapsed time = 8967ms 
Thread 151 is finished, elapsed time = 8983ms 
Thread 130 is finished, elapsed time = 9002ms 
Thread 126 is finished, elapsed time = 9034ms 
Thread 22 is finished, elapsed time = 8997ms 
Thread 179 is finished, elapsed time = 9013ms 
Thread 28 is finished, elapsed time = 9018ms 
Thread 178 is finished, elapsed time = 9037ms 
Thread 45 is finished, elapsed time = 9074ms 
Thread 25 is finished, elapsed time = 9064ms 
Thread 83 is finished, elapsed time = 9082ms 
Thread 180 is finished, elapsed time = 9068ms 
Thread 16 is finished, elapsed time = 9132ms 
Thread 90 is finished, elapsed time = 9109ms 
Thread 140 is finished, elapsed time = 9109ms 
Thread 117 is finished, elapsed time = 9172ms 
Thread 97 is finished, elapsed time = 9157ms 
Thread 0 is finished, elapsed time = 9229ms 
Thread 88 is finished, elapsed time = 9231ms 
Thread 26 is finished, elapsed time = 9216ms 
Thread 120 is finished, elapsed time = 9251ms 
Thread 71 is finished, elapsed time = 9234ms 
Thread 93 is finished, elapsed time = 9250ms 
Thread 92 is finished, elapsed time = 9268ms 
Thread 4 is finished, elapsed time = 9377ms 
Thread 147 is finished, elapsed time = 9352ms 
Thread 137 is finished, elapsed time = 9350ms 
Thread 27 is finished, elapsed time = 9370ms 
Thread 53 is finished, elapsed time = 9371ms 
Thread 143 is finished, elapsed time = 9401ms 
Thread 60 is finished, elapsed time = 9377ms 
Thread 127 is finished, elapsed time = 9423ms 
Thread 24 is finished, elapsed time = 9417ms 
Thread 75 is finished, elapsed time = 9410ms 
Thread 66 is finished, elapsed time = 9448ms 
Thread 23 is finished, elapsed time = 9481ms 
Thread 13 is finished, elapsed time = 9512ms 
Thread 152 is finished, elapsed time = 9545ms 
Thread 73 is finished, elapsed time = 9545ms 
Thread 158 is finished, elapsed time = 9641ms 
Thread 94 is finished, elapsed time = 9666ms 
Thread 129 is finished, elapsed time = 9700ms 
Thread 77 is finished, elapsed time = 9670ms 
Thread 111 is finished, elapsed time = 9721ms 
Thread 3 is finished, elapsed time = 9736ms 
Thread 114 is finished, elapsed time = 9720ms 
Thread 72 is finished, elapsed time = 9696ms 
Thread 113 is finished, elapsed time = 9756ms 
Thread 124 is finished, elapsed time = 9762ms 
Thread 76 is finished, elapsed time = 9728ms 
Thread 106 is finished, elapsed time = 9806ms 
Thread 155 is finished, elapsed time = 9804ms 
Thread 110 is finished, elapsed time = 9829ms 
Thread 119 is finished, elapsed time = 9852ms 
Thread 91 is finished, elapsed time = 9845ms 
Thread 105 is finished, elapsed time = 9880ms 
Thread 70 is finished, elapsed time = 9870ms 
Thread 144 is finished, elapsed time = 9874ms 
Thread 14 is finished, elapsed time = 9940ms 
Thread 89 is finished, elapsed time = 9928ms 
Thread 87 is finished, elapsed time = 9960ms 
Thread 10 is finished, elapsed time = 9979ms 
Thread 40 is finished, elapsed time = 9939ms 
Thread 159 is finished, elapsed time = 9961ms 
Thread 139 is finished, elapsed time = 9935ms 
Thread 65 is finished, elapsed time = 9951ms 
Thread 47 is finished, elapsed time = 9980ms 
Thread 121 is finished, elapsed time = 10020ms 
Thread 135 is finished, elapsed time = 10012ms 
Thread 115 is finished, elapsed time = 10044ms 
Thread 9 is finished, elapsed time = 10059ms 
Thread 142 is finished, elapsed time = 10008ms 
Thread 50 is finished, elapsed time = 10025ms 
Thread 80 is finished, elapsed time = 10055ms 
Thread 116 is finished, elapsed time = 10078ms 
Thread 62 is finished, elapsed time = 10055ms 
Thread 5 is finished, elapsed time = 10101ms 
Thread 74 is finished, elapsed time = 10065ms 
Thread 162 is finished, elapsed time = 10095ms 
Thread 132 is finished, elapsed time = 10134ms 
Thread 64 is finished, elapsed time = 10154ms 
Thread 141 is finished, elapsed time = 10158ms 
Thread 128 is finished, elapsed time = 10212ms 
Thread 2 is finished, elapsed time = 10283ms 
Thread 51 is finished, elapsed time = 10255ms 
Thread 11 is finished, elapsed time = 10304ms 
Thread 112 is finished, elapsed time = 10290ms 
Thread 67 is finished, elapsed time = 10258ms 
Thread 46 is finished, elapsed time = 10290ms 
Thread 134 is finished, elapsed time = 10329ms 
Thread 1 is finished, elapsed time = 10513ms 
Thread 138 is finished, elapsed time = 10579ms 
Thread 123 is finished, elapsed time = 10660ms 
Thread 133 is finished, elapsed time = 10684ms 
Thread 136 is finished, elapsed time = 10705ms 
From comparison of non-palindromics and their reverses: 144223686046
Total elapsed time = 22959ms 
302879546290
